ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,resp_filenames,podejrzany_user_agent,podejrzany_uri
1425567462.921997,Cjfp88Y53P0BRN5Jh,192.168.0.51,50872,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567462947,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FzSw8DuZZUM8Ev3N3'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567465.923576,CaiRZXN9jB4SqpxX8,192.168.0.51,50873,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567465949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FJNtAz3XMCx4siqrrj'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567468.922898,C9Uazh1PPJkg3xX7gc,192.168.0.51,50874,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567468948,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FtUVWF2aEX0chxZzk1'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567471.922888,CQjMTR1KmsW8oI2jT5,192.168.0.51,50875,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567471949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FxAQj93pR5V3EKk8o2'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567474.921888,CD9vt84FWZoco48tTa,192.168.0.51,50876,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567474948,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F80Ige49eeWDDsOpvd'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567477.922142,C3eLrc1kfvaABfLFF4,192.168.0.51,50877,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567477948,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FQX9HJOVmC1xuNwVj'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567480.922102,CD17j41bg9wVBPop5j,192.168.0.51,50878,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567480949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FuikWW1WS4s5PZ4qfb'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567483.922031,CNaPdt3KB0rmdmdR67,192.168.0.51,50879,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567483949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FZsivK2nCggAC223lc'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567486.921275,CQ69ne29r3I7kBn46,192.168.0.51,50880,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567486948,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F31H5k2a5Xj6bLzRxj'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567489.92224,CesE741BXjoUSdRWyb,192.168.0.51,50881,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567489949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FPxDRz4NpyRTUbwHvi'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567492.922053,C8mkqW2KiIq87mBbF2,192.168.0.51,50882,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567492950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FFvKI83YOV8MPTSYka'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567495.921961,Cc9T3O3wHAcC3qda9f,192.168.0.51,50883,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567495950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FHHNgB1oCntqGApLza'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567498.921686,CWkKZF2StcetHLvt19,192.168.0.51,50884,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567498949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FZ3DRy26V6AnBrv0li'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567501.921172,CslklU2oH5XR2HrfIf,192.168.0.51,50885,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567501949,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fu5kz8YMK2wvB9PJe'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567504.921272,CDLUsO1OHCQBPUEbHh,192.168.0.51,50886,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567504950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FpkzUi2cnNnl8gDcge'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567507.920991,CSbcXE4OVvIgUzV8Dd,192.168.0.51,50887,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567507950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FGBbIs29x2fWu2mhfl'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567510.920904,CbOxrm1Lu1O72CZKYj,192.168.0.51,50888,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567510950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FouWOa3Afh9VjNr3R'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567513.921237,CBSIwo4laRVHCYkihg,192.168.0.51,50889,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567513950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F4oQzY2mXDhlWqVFmk'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567516.920993,ChY1D14bn3GWm8ayt,192.168.0.51,50890,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567516950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FAN6WF366114MSCHBh'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567519.920923,CrqACp2ivOPvreVHs6,192.168.0.51,50891,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567519950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FGEDjv19pFI5h5qjs3'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567522.115366,CIWIpo1SgXMvRGggY6,192.168.0.51,46937,93.184.220.29,80,1,POST,ocsp.digicert.com,/,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,83,471,200.0,OK,[],['Ft2GiA3uKGl9tQ0Qa3'],['application/ocsp-response'],['FJfZRF2Symz9D9snr7'],['application/ocsp-request'],,,Nie,Nie
1425567522.920141,CZCllO14IjmON9fUZg,192.168.0.51,50895,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567522950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F7aRvti9mxHBooojd'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567525.427875,CIWIpo1SgXMvRGggY6,192.168.0.51,46937,93.184.220.29,80,2,POST,ocsp.digicert.com,/,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,83,471,200.0,OK,[],['F44PNn1hC0f8youz6'],['application/ocsp-response'],['FTDgh84oaCjgP3VRc'],['application/ocsp-request'],,,Nie,Nie
1425567525.919671,CBiD0fEtueRw0WDBa,192.168.0.51,50900,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567525950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FeSQor15smFt1KrpYj'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567528.920126,CEi7fq2sLKLpLYZPcc,192.168.0.51,50901,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567528951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FWOjm538myhACS1cvc'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567531.919652,Ckv6xh4LJh5h9SXgIc,192.168.0.51,50902,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567531951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FRrSa54RRihccqK0If'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567534.92083,ClItGc1qRF5bSnr19l,192.168.0.51,50903,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567534951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F6MxMB3oOmIQupaVhi'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567537.920079,CjUwVmJCtNFhwfKg6,192.168.0.51,50904,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567537951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FEimZC8qmu8TLrOif'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567540.918779,CcsyHJnuabfR7tS43,192.168.0.51,50905,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567540950,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FUhyXL1jJ0vyips8Ue'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567543.919455,CeCES63JY1DxzGHL89,192.168.0.51,50906,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567543951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FTWWGVLSYilISlFB6'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567546.91956,C6jEqJAM30BSDIpag,192.168.0.51,50907,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567546951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FYdngW3mCC0fAvzalb'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567549.919011,CSYUXy2Hw8MSRz88l8,192.168.0.51,50908,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567549951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F3ExYMsYdYRynMxC9'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567552.919292,Ctrpv5qR8gzRfu4ge,192.168.0.51,50909,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567552951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F8QeBj4NH0UehYo5v7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567555.91959,Ca3P2t2YlX55mnjO47,192.168.0.51,50910,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567555952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fc483Q3fitEVxkwgkl'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567558.919625,CaWSZu3TRWftOonFb1,192.168.0.51,50911,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567558952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FxlXZr29lB5urrSBig'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567561.919544,Cm2SlN16bQskl9MSLe,192.168.0.51,50912,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567561952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F7VW8H1bx0joZgR3j9'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567564.91869,CZs8Md4OEaN4QfPxx2,192.168.0.51,50913,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567564951,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FUu98W3Z10cSAbd6J7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567567.919627,ClAm3F4Wec2OOkGVnd,192.168.0.51,50914,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567567952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F22D4UGIH2wiXq3y2'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567570.919106,CSXOV93cr4jb59coBc,192.168.0.51,50915,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567570952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FiqwOT1G49YqKwkWv3'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567573.919337,CrnnfT2yIKKwvR7DQb,192.168.0.51,50916,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567573953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F2rTJ44j6OSTFADsBl'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567576.918874,CgrNeq3e3vjRfWKGj6,192.168.0.51,50917,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567576952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F3GKQUPSc63hzKi61'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567579.918815,C9Hx9O3ThHkM9KMMeb,192.168.0.51,50918,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567579952,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FjchrOYD6AgvZRaR4'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567582.919192,CsKc2l1yGCNMH7qbPj,192.168.0.51,50919,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567582953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FcFh7k400jaBVGbbSk'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567585.919142,Cp7oEs4fCUl2lSkJrb,192.168.0.51,50920,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567585953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F60PdAsbCUHpZGtx2'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567588.919049,Ch0xvlzM1yhUq5m1l,192.168.0.51,50921,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567588953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FCggMQ1kZTDcSTlYql'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567591.918842,CcSYTge6WMZwy64Jb,192.168.0.51,50922,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567591953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FSJOei4w6yNB2Ubpjg'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567594.918605,CcZv5lklhkz9ssuVk,192.168.0.51,50923,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567594953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FKzh9N6YGYs6XslZ5'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567597.918933,CMFGjoDZxrqgbqyd5,192.168.0.51,50924,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567597954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FiUGVUefKpQJruaj4'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567600.91843,CJ1k7W2kXsQrxGH9M4,192.168.0.51,50925,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567600954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FGyOZc8ackQWhKHB3'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567603.917835,CAa1UA4vit9FUM6T0k,192.168.0.51,50926,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567603953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FwGua8zscTaogiF33'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567606.917387,CL9hTB4yoDXGmpEwK3,192.168.0.51,50927,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567606953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FZDbkA3oNQYqqDAjth'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567609.917839,CkT1RAL2NZNPsNbFl,192.168.0.51,50928,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567609953,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fd9mTo2Ueg472XOIv5'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567612.918713,CXavZ03wQoMa2692Je,192.168.0.51,50929,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567612954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fbvlmk37SWCtKufvgh'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567615.917603,CuWIoK1le0q5Gmwj58,192.168.0.51,50930,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567615954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FgwA094pkM3x8sdIe4'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567618.917993,CgfIJW58lIzOfRHp2,192.168.0.51,50931,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567618954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FtkGoR2DkpPZfFkM28'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567621.917731,CtTmFz4D5yNZ8GCSF4,192.168.0.51,50932,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567621954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FWgc9j1eoavQUcofX1'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567624.917985,Cdg8fw4nEdmHZH2Wc1,192.168.0.51,50933,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567624955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FyIC201Jaqg6wnxj2a'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567627.917836,CTkI3g2CQ15cDZeSN7,192.168.0.51,50934,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567627955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F9cuoW1ByIzT83Cwu8'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567630.917231,C79iFK35Td3NGHgVFl,192.168.0.51,50935,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567630954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fvprcq3LzAorTHeq94'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567633.91748,CxZyJk3Q3hB7f9VMsf,192.168.0.51,50936,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567633954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FWhVsE2YeEr0hbSJCb'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567636.918161,CekZXX10ozcjLNad7i,192.168.0.51,50937,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567636955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FRtbX53eU8h6RSJrA7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567639.9177,CdyhMBZJzCJJVIfH1,192.168.0.51,50938,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567639954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FGVR4C2n6RIAapHqEe'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567642.146612,ChdVJP2AyyMZIpNN7c,192.168.0.51,46984,93.184.220.29,80,1,POST,ocsp.digicert.com,/,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,83,471,200.0,OK,[],['FuZSMw1qFbkW8F8jmb'],['application/ocsp-response'],['FjUfdH2NCJzRPeA74c'],['application/ocsp-request'],,,Nie,Nie
1425567642.917771,CPjpVf1MfirgRbfR8d,192.168.0.51,50942,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567642954,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fs0dPMHPYTzBszuDg'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567645.918831,CGKdnx3DYQohQ8WJXf,192.168.0.51,50943,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567645955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F6HRE5hg0Fffn1fq3'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567648.919058,C3TZyQ3qx9rS9E7JEc,192.168.0.51,50944,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567648955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FI6CiR3hpdNLGmhBJ7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567651.919216,CVU3d92MRumoijogJ2,192.168.0.51,50945,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567651955,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FaVZV63CuoXpZb8kB6'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
